_id,url,visited
"""5eb82e43bfa17d0dcc89db06""",https://www.fxstreet.com/info/ethical-code,1
"""5eb82e43bfa17d0dcc89db07""",https://www.fxstreet.com/info/corporate-identity,1
"""5eb82e43bfa17d0dcc89db08""",https://www.fxstreet.com/info/advertising-and-sponsorship/,1
"""5eb82e43bfa17d0dcc89db09""",https://www.fxstreet.es,1
"""5eb82e43bfa17d0dcc89db0a""",https://www.fxstreet.it,1
"""5eb82e43bfa17d0dcc89db0b""",https://pt.fxstreet.com,1
"""5eb82e43bfa17d0dcc89db0c""",https://www.fxstreet.jp,1
"""5eb82e43bfa17d0dcc89db0d""",https://www.fxstreet.hk,1
"""5eb82e43bfa17d0dcc89db0e""",https://www.fxstreet.ru.com,1
"""5eb82e43bfa17d0dcc89db0f""",https://www.fxstreet.fr,1
"""5eb82e43bfa17d0dcc89db10""",https://ar.fxstreet.com,1
"""5eb82e43bfa17d0dcc89db11""",https://www.fxstreet.de.com,1
"""5eb82e43bfa17d0dcc89db12""",https://www.fxstreet.hu,1
"""5eb82e43bfa17d0dcc89db13""",https://www.fxstreet.com.tr,1
"""5eb82e43bfa17d0dcc89db14""",https://www.fxstreet.com.vn,1
"""5eb82e4bbfa17d0dcc89db28""",https://www.fxstreet.com/macroeconomics/central-banks/ecb,1
"""5eb82e4bbfa17d0dcc89db29""",https://www.fxstreet.com/bonds,1
"""5eb82e4bbfa17d0dcc89db2a""",https://www.fxstreet.com/technical-analysis/support-resistance,1
"""5eb82e4bbfa17d0dcc89db2b""",https://www.fxstreet.com/rates-charts/eurusd/forecast,1
"""5eb82e4bbfa17d0dcc89db2c""",https://www.fxstreet.com/analysis/latest,1
"""5eb82e4bbfa17d0dcc89db2d""",https://www.fxstreet.com/currencies/eurusd,1
"""5eb82e4bbfa17d0dcc89db2e""",https://www.fxstreet.com/news,1
"""5eb82e4bbfa17d0dcc89db2f""",https://www.fxstreet.com/currencies/gbpusd,1
"""5eb82e4bbfa17d0dcc89db30""",https://www.fxstreet.com/markets/commodities/metals/gold,1
"""5eb82e4bbfa17d0dcc89db31""",https://www.fxstreet.com/markets/commodities/energy/oil,1
"""5eb82e51bfa17d0dcc89db37""",https://www.fxstreet.com/macroeconomics/central-banks/boe,1
"""5eb82e51bfa17d0dcc89db38""",https://www.fxstreet.com/,1
"""5eb82e51bfa17d0dcc89db39""",https://www.fxstreet.com/rates-charts/chart-interactive,1
"""5eb82e51bfa17d0dcc89db3a""",https://www.fxstreet.com/rates-charts/gbpusd/forecast,1
"""5eb82e51bfa17d0dcc89db3b""",https://www.fxstreet.com/analysis/safe-havens-the-us-sino-cold-war-and-a-tip-for-traders-interview-with-march-chandler-202005051533,1
"""5eb82e58bfa17d0dcc89db3c""",https://www.fxstreet.com/currencies/usdjpy,1
"""5eb82e5ebfa17d0dcc89db3d""",https://www.fxstreet.com/analysis/usd-cad-forecast-cad-crumbles-under-cruel-crude-201811231148,1
"""5eb82e5ebfa17d0dcc89db3e""",https://www.fxstreet.com/rates-charts/audusd/forecast,1
"""5eb82e5ebfa17d0dcc89db3f""",https://www.fxstreet.com/analysis/gbp-usd-forecast-upside-locked-in-ongoing-uk-lockdown-boe-and-nfp-to-determine-next-moves-202005011450,1
"""5eb82e5ebfa17d0dcc89db40""",https://www.fxstreet.com/analysis/market-drivers-in-times-of-disease-and-why-bulls-should-have-fear-of-the-dark-interview-with-mario-blascak-202004281543,1
"""5eb82e64bfa17d0dcc89db41""",https://www.fxstreet.com/technical-analysis/volatility,1
"""5eb82e6abfa17d0dcc89db42""",https://www.fxstreet.com/cryptocurrencies/news/top-3-bitcoin-ethereum-ripple-prediction-prices-bitcoin-leads-the-dominance-war-ripple-knocked-out-202005081100,1
"""5eb82e6abfa17d0dcc89db43""",https://www.fxstreet.com/cryptocurrencies/news,1
"""5eb82e6abfa17d0dcc89db44""",https://www.fxstreet.com/cryptocurrencies/news/ripple-price-analysis-xrp-usd-stays-in-the-range-fails-to-follow-bitcoins-recovery-202005081004,1
"""5eb82e6abfa17d0dcc89db45""",https://www.fxstreet.com/cryptocurrencies/news/litecoin-price-analysis-ltc-usd-falling-within-a-descending-channel-202005080804,1
"""5eb82e6abfa17d0dcc89db46""",https://www.fxstreet.com/cryptocurrencies/news/bitcoin-cash-reclaims-250-as-a-bch-based-defi-startup-raises-1-million-in-seed-fund-202005080702,1
"""5eb82e6abfa17d0dcc89db47""",https://www.fxstreet.com/rates-charts/indicators,1
"""5eb82e6abfa17d0dcc89db48""",https://www.fxstreet.com/author/john-isige,1
"""5eb82e6abfa17d0dcc89db49""",https://www.fxstreet.com/cryptocurrencies/news/bitcoin-price-analysis-can-btc-usd-close-the-week-above-11-000-pre-halving-confluence-detector-202005080428,1
"""5eb82e6abfa17d0dcc89db4a""",https://www.fxstreet.com/cryptocurrencies/news/will-bitcoin-survive-the-latest-price-dump-video-202003130917,1
"""5eb82e6abfa17d0dcc89db4b""",https://www.fxstreet.com/rates-charts/btcusd/forecast,1
"""5eb82e6abfa17d0dcc89db4c""",https://www.fxstreet.com/cryptocurrencies/resources,1
"""5eb82e6abfa17d0dcc89db4d""",https://www.fxstreet.com/cryptocurrencies/resources/how-to-choose-a-cryptocurrency-wallet,1
"""5eb82e6abfa17d0dcc89db4e""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-best-cryptocurrencies-exchanges,1
"""5eb82e6abfa17d0dcc89db4f""",https://www.fxstreet.com/cryptocurrencies/resources/how-to-buy-cryptocurrencies,1
"""5eb82e6abfa17d0dcc89db50""",https://www.fxstreet.com/cryptocurrencies/resources/what-are-cryptocurrency-forks,1
"""5eb82e6abfa17d0dcc89db51""",https://www.fxstreet.com/cryptocurrencies/resources/crypto-trading-strategies-bollinger-bands,1
"""5eb82e6abfa17d0dcc89db52""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-down-maintenance,1
"""5eb82e6abfa17d0dcc89db53""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-what-does-fiat-currency-mean,1
"""5eb82e6abfa17d0dcc89db54""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-cryptocurrency-broker,1
"""5eb82e6abfa17d0dcc89db55""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-how-to-buy-cryptocurrencies,1
"""5eb82e6abfa17d0dcc89db56""",https://www.fxstreet.com/cryptocurrencies/resources/brokers-what-are-bitcoin-futures,1
"""5eb82e6abfa17d0dcc89db57""",https://www.fxstreet.com/cryptocurrencies/resources/market-actors-how-to-start-trading-cryptocurrencies,1
"""5eb82e6abfa17d0dcc89db58""",https://www.fxstreet.com/cryptocurrencies/resources/market-actors-diving-crypto-whales,1
"""5eb82e6abfa17d0dcc89db59""",https://www.fxstreet.com/cryptocurrencies/resources/market-actors-hodling-cryptocurrencies,1
"""5eb82e6abfa17d0dcc89db5a""",https://www.fxstreet.com/cryptocurrencies/resources/market-cryptocurrency-money-makers,1
"""5eb82e6abfa17d0dcc89db5b""",https://www.fxstreet.com/rates-charts,1
"""5eb82e6abfa17d0dcc89db5c""",https://www.fxstreet.com/live-video/crypto-panel-how-to-trade-cryptocurrencies-201801181649,1
"""5eb82e6abfa17d0dcc89db5d""",https://www.fxstreet.com/education/bitcoins-major-rivals-201803191426,1
"""5eb82e6abfa17d0dcc89db5e""",https://www.fxstreet.com/education/dont-trade-bitcoin-until-youve-read-this-201801170000,1
"""5eb82e6abfa17d0dcc89db5f""",https://www.fxstreet.com/education/which-cryptocurrency-wallet-to-choose-tips-from-founder-of-british-cryptonit-exchange-201712211112,1
"""5eb82e6abfa17d0dcc89db60""",https://www.fxstreet.com/education/a-simple-guide-to-understanding-cryptocurrency-legislation-201801290927,1
"""5eb82e6abfa17d0dcc89db61""",https://www.fxstreet.com/cryptocurrencies/bitcoin,1
"""5eb82e6abfa17d0dcc89db62""",https://www.fxstreet.com/cryptocurrencies/ethereum,1
"""5eb82e6abfa17d0dcc89db63""",https://www.fxstreet.com/cryptocurrencies/ripple,1
"""5eb82e6abfa17d0dcc89db64""",https://www.fxstreet.com/cryptocurrencies/litecoin,1
"""5eb82e6abfa17d0dcc89db65""",https://www.fxstreet.com/cryptocurrencies/exchange-listing,1
"""5eb82e82bfa17d0dcc89db70""",https://www.fxstreet.com/technical-analysis/support-resistance/fibonacci,1
"""5eb82e8ebfa17d0dcc89db71""",https://www.fxstreet.com/analysis/eur-usd-forecast-pressured-within-range-202005101350,1
"""5eb82e8ebfa17d0dcc89db72""",https://www.fxstreet.com/analysis/usd-rises-despite-historical-low-nonfarm-payrolls-202005081352,1
"""5eb82e8ebfa17d0dcc89db73""",https://www.fxstreet.com/analysis/eur-usd-analysis-remains-avobe-10750-202005081110,1
"""5eb82e8ebfa17d0dcc89db74""",https://www.fxstreet.com/analysis/eur-usd-forecast-three-reasons-to-rise-ahead-of-horrible-non-farm-payrolls-volatility-set-to-leap-202005080919,1
"""5eb82e8ebfa17d0dcc89db75""",https://www.fxstreet.com/analysis/us-payrolls-set-to-confirm-enormous-hit-to-us-labour-market-202005080907,1
"""5eb82e8ebfa17d0dcc89db76""",https://www.fxstreet.com/rates-charts/forecast,1
"""5eb82e8ebfa17d0dcc89db77""",https://www.fxstreet.com/cryptocurrencies/news/bitmex-ceo-expects-investors-to-follow-paul-tudor-jones-move-to-bitcoin-202005090800,1
"""5eb82e8ebfa17d0dcc89db78""",https://www.fxstreet.com/cryptocurrencies/news/five-on-chain-metrics-to-assess-post-halving-btc-202005081646,1
"""5eb82e8ebfa17d0dcc89db79""",https://www.fxstreet.com/cryptocurrencies/news/top-experts-make-bitcoin-price-predictions-as-btc-halving-approaches-202005081459,1
